contrato_id;fecha_desembolso;tipo_contrato;tipo_credito;motivo_prestamo;canal_originacion;zona;tipo_inmueble;valor_inmueble_soles;vive_en_inmueble;loan_amount_soles;ltv;plazo_meses;tasa_tea_ofertada;descuento_negociacion_pp;tasa_tea_final;cuota_mensual_soles;ratio_cuota_ingreso;edad;genero;estado_civil;sector_laboral;antiguedad_laboral_anios;ingreso_neto_mensual;score_crediticio;numero_cuentas_activas;deuda_total_sistema_soles;ratio_deuda_ingreso;numero_dependientes;tiene_garantia_adicional;fecha_cancelacion;motivo_cancelacion;duracion_efectiva_meses;meses_transcurridos;max_dias_atraso;meses_con_atraso;par60;estado_credito;prepago;refinanciado;atraso_m001;atraso_m002;atraso_m003;atraso_m004;atraso_m005;atraso_m006;atraso_m007;atraso_m008;atraso_m009;atraso_m010;atraso_m011;atraso_m012;atraso_m013;atraso_m014;atraso_m015;atraso_m016;atraso_m017;atraso_m018;atraso_m019;atraso_m020;atraso_m021;atraso_m022;atraso_m023;atraso_m024;atraso_m025;atraso_m026;atraso_m027;atraso_m028;atraso_m029;atraso_m030;atraso_m031;atraso_m032;atraso_m033;atraso_m034;atraso_m035;atraso_m036;atraso_m037;atraso_m038;atraso_m039;atraso_m040;atraso_m041;atraso_m042;atraso_m043;atraso_m044;atraso_m045;atraso_m046;atraso_m047;atraso_m048;atraso_m049;atraso_m050;atraso_m051;atraso_m052;atraso_m053;atraso_m054;atraso_m055;atraso_m056;atraso_m057;atraso_m058;atraso_m059;atraso_m060;atraso_m061;atraso_m062;atraso_m063;atraso_m064;atraso_m065;atraso_m066;atraso_m067;atraso_m068;atraso_m069;atraso_m070;atraso_m071;atraso_m072;atraso_m073;atraso_m074;atraso_m075;atraso_m076;atraso_m077;atraso_m078;atraso_m079;atraso_m080;atraso_m081;atraso_m082;atraso_m083;atraso_m084;atraso_m085;atraso_m086;atraso_m087;atraso_m088;atraso_m089;atraso_m090;atraso_m091;atraso_m092;atraso_m093;atraso_m094;atraso_m095;atraso_m096;atraso_m097;atraso_m098;atraso_m099;atraso_m100;atraso_m101;atraso_m102;atraso_m103;atraso_m104;atraso_m105;atraso_m106;atraso_m107;atraso_m108;atraso_m109;atraso_m110;atraso_m111;atraso_m112;atraso_m113;atraso_m114;atraso_m115;atraso_m116;atraso_m117;atraso_m118;atraso_m119;atraso_m120
PGH-02157;18/09/2021;cuota puente;RYA;Consolidación de deudas;Digital;Callao;Terreno;312726;1;236000;0.7537;12;13.61;0;13.61;21146.48;8.8571;45;M;Soltero/a;Dependiente público;0.6;2387.52;730;8;54047.06;1.8864;3;0;13/09/2022;Cumplimiento de plazo;12;12;10;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02158;19/09/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Moderna;Departamento;471265;0;299000;0.6348;48;10.73;0;10.73;7688.66;2.165;47;M;Casado/a;Independiente formal;17.3;3551.4;744;5;25008.83;0.5868;3;1;;;33.8;33;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02159;19/09/2021;cuota puente;RYA;Capital de trabajo;Digital;Lima Moderna;Departamento;552151;1;413000;0.7484;60;13.3;0;13.3;9460.57;1.7074;49;F;Casado/a;Dependiente privado;3.9;5540.84;603;6;117917.14;1.7735;1;0;;;33.8;33;90;22;0.1818;Atraso severo;0;0;30;23;18;17;4;0;0;5;0;0;0;0;0;0;1;1;90;87;87;87;77;64;58;47;33;18;10;3;0;0;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02160;20/09/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Callao;Casa;966609;0;403000;0.4172;60;9.86;0;9.86;8534.82;1.5589;46;F;Soltero/a;Dependiente público;9.3;5474.87;751;2;69197.98;1.0533;0;0;;;33.8;33;30;5;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;17;17;16;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02161;20/09/2021;cuota puente;NOR;Libre disponibilidad;Digital;Lima Este;Departamento;150903;0;46000;0.3077;12;11.71;0;11.71;4080.81;2.6404;46;M;Casado/a;Dependiente privado;5;1545.54;617;8;17972.23;0.969;0;0;15/09/2022;Cumplimiento de plazo;12;12;120;12;1;Deteriorado;0;0;120;114;105;101;97;120;120;120;112;109;106;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02162;20/09/2021;cuota fija;RYA;Capital de trabajo;Digital;Lima Centro;Casa;163148;0;39000;0.2387;48;9.28;0;9.28;975.71;0.3916;39;M;Conviviente;Independiente informal;7;2491.65;708;7;40968.21;1.3702;2;0;;;33.8;33;10;6;0;Atraso leve;0;0;0;10;10;1;5;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02163;20/09/2021;cuota mixta;RYA;Consolidación de deudas;Digital;Callao;Casa;393631;0;127000;0.3236;36;9.79;0;9.79;4085.42;1.0061;33;F;Casado/a;Dependiente público;3.3;4060.47;737;2;90696.64;1.8614;2;0;;;33.8;33;10;7;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;0;0;0;10;0;0;0;0;10;10;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02164;21/09/2021;cuota fija;RYA;Libre disponibilidad;Digital;Trujillo;Casa;426057;0;155000;0.3627;36;11.67;0.5;11.17;5086.99;1.3337;41;M;Conviviente;Dependiente privado;16.3;3814.13;626;4;47153.87;1.0302;2;0;;;33.8;33;90;23;0.2727;Atraso severo;0;0;5;90;86;80;79;74;71;70;66;66;53;45;33;29;24;16;12;12;0;0;0;0;0;0;0;0;0;30;21;21;9;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02165;21/09/2021;cuota mixta;NOR;Capital de trabajo;Digital;Piura;Casa;549118;0;111000;0.2013;96;14.58;0;14.58;1965.06;0.5175;22;F;Casado/a;Dependiente privado;5.2;3797.29;593;3;23423.44;0.514;0;0;8/04/2024;Refinanciamiento interno;31;33;120;26;0.4242;Deteriorado;0;1;10;6;6;6;4;0;0;0;0;0;30;17;12;12;6;5;5;0;0;90;77;120;109;97;86;74;74;72;90;82;73;73;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02166;22/09/2021;cuota fija;NOR;Consolidación de deudas;Presencial;Lima Centro;Casa;472358;1;211000;0.4461;36;11.06;0;11.06;6913.87;2.6439;37;F;Casado/a;Dependiente privado;20;2615.01;692;2;38668.55;1.2323;3;0;;;33.7;33;10;8;0;Atraso leve;0;0;0;0;0;0;5;3;0;0;5;0;0;0;0;0;0;0;0;10;5;4;1;0;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02167;22/09/2021;cuota puente;RYA;Capital de trabajo;Digital;Lima Este;Casa;939293;1;355000;0.3777;60;9.05;0;9.05;7377.83;1.4729;64;M;Casado/a;Dependiente público;7.7;5009.17;720;6;94274.99;1.5684;0;0;;;33.7;33;10;6;0;Atraso leve;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02168;23/09/2021;cuota mixta;RYA;Consolidación de deudas;Digital;Lima Este;Departamento;272324;0;123000;0.4521;24;10.95;0;10.95;5729.91;1.7299;59;M;Conviviente;Dependiente privado;20;3312.32;658;4;1332.33;0.0335;2;0;13/09/2023;Cumplimiento de plazo;24;24;10;3;0;Atraso leve;0;0;1;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02169;23/09/2021;cuota fija;NOR;Consolidación de deudas;Digital;Lima Sur;Departamento;209803;1;54000;0.2582;84;11.14;0.5;10.64;914.42;0.18;27;M;Soltero/a;Dependiente privado;14.8;5080.35;690;5;95782.92;1.5711;1;0;;;33.7;33;5;5;0;Atraso leve;0;0;0;0;0;1;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02170;25/09/2021;cuota puente;NOR;Adquisición de activos;Digital;Cusco;Casa;503327;1;323000;0.6411;48;13.82;0;13.82;8797.31;1.6458;32;F;Casado/a;Dependiente privado;15.6;5345.28;613;4;33857.84;0.5278;1;1;;;33.6;33;1;1;0;Atraso leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02171;26/09/2021;cuota puente;NOR;Libre disponibilidad;Digital;Lima Este;Departamento;317670;1;139000;0.4373;12;13.87;0;13.87;12471.91;4.3165;44;M;Casado/a;Independiente informal;3.1;2889.39;562;7;29615.89;0.8542;1;0;21/09/2022;Cumplimiento de plazo;12;12;1;3;0;Atraso leve;0;0;0;0;1;1;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02172;26/09/2021;cuota mixta;RYA;Capital de trabajo;Digital;Lima Moderna;Terreno;99417;0;32000;0.3209;84;10.54;0.5;10.04;531.9;0.0535;41;M;Conviviente;Independiente informal;7.2;9944.68;746;3;126528.44;1.0603;0;1;;;33.6;33;5;1;0;Atraso leve;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02173;27/09/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Este;Oficina;122809;1;83000;0.6781;36;13.84;0;13.84;2830.3;1.2262;49;M;Soltero/a;Dependiente privado;16.1;2308.13;648;1;16365.54;0.5909;1;0;17/10/2023;Refinanciamiento interno;25;33;30;8;0;Atraso leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;24;20;16;12;0;0;0;0;0;0;1;1;0;0;0;0;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02174;27/09/2021;cuota puente;NOR;Construcción/Remodelación;Presencial;Lima Moderna;Departamento;479134;1;361000;0.7525;120;14.4;0;14.4;5692.27;2.189;37;M;Soltero/a;Independiente formal;22;2600.44;635;8;5278.52;0.1692;2;0;;;33.6;33;90;23;0.2727;Atraso severo;0;0;0;0;0;0;10;0;0;0;0;0;5;0;90;90;84;84;84;73;73;67;64;60;57;54;48;39;34;24;22;22;20;17;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02175;28/09/2021;cuota fija;NOR;Construcción/Remodelación;Digital;Lima Norte;Casa;658217;0;145000;0.2196;48;11.06;0;11.06;3751.83;0.688;36;M;Casado/a;Dependiente privado;20.4;5453.59;675;7;83395.39;1.2743;2;0;19/08/2023;Refinanciamiento interno;23;33;10;8;0;Atraso leve;0;1;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;10;10;4;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02176;28/09/2021;cuota puente;NOR;Adquisición de activos;Digital;Trujillo;Departamento;501383;1;353000;0.7046;60;16.02;0.25;15.77;8541.2;0.8883;40;F;Soltero/a;Independiente formal;16.8;9615.41;557;1;49871.13;0.4322;2;0;;;33.5;33;30;4;0;Atraso leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;22;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02177;2/10/2021;cuota puente;RYA;Capital de trabajo;Digital;Lima Este;Casa;406309;1;181000;0.4465;24;15.12;0;15.12;8786.41;2.9379;42;F;Casado/a;Dependiente privado;23.1;2990.75;531;4;55677.83;1.5514;1;0;22/09/2023;Cumplimiento de plazo;24;24;30;6;0;Atraso leve;0;0;0;0;1;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;5;0;30;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02178;3/10/2021;cuota puente;NOR;Construcción/Remodelación;Digital;Lima Norte;Casa;557577;0;266000;0.4764;96;14.79;0;14.79;4741.21;0.5072;29;M;Casado/a;Independiente formal;18.2;9347.78;571;1;41974.62;0.3742;1;0;;;33.4;33;30;12;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;7;7;7;0;10;3;0;30;24;30;18;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02179;4/10/2021;cuota mixta;NOR;Capital de trabajo;Digital;Lima Este;Casa;238187;1;158000;0.664;48;14.9;0;14.9;4389.25;1.1474;22;M;Soltero/a;Dependiente privado;11.6;3825.38;594;2;8393.33;0.1828;0;0;;;33.3;33;120;30;0.4545;Deteriorado;0;0;120;105;96;94;120;109;99;88;88;74;61;53;39;36;36;25;18;8;8;90;75;64;64;56;47;41;36;21;11;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02180;4/10/2021;cuota mixta;NOR;Libre disponibilidad;Digital;Lima Centro;Oficina;406207;1;298000;0.7332;60;12.23;0;12.23;6663.53;1.0964;36;F;Casado/a;Dependiente privado;7.5;6077.57;713;6;90068.57;1.235;4;0;;;33.3;33;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02181;4/10/2021;cuota puente;RYA;Construcción/Remodelación;Digital;Callao;Departamento;130672;1;79000;0.6067;84;11.43;0;11.43;1370.6;0.3614;46;M;Casado/a;Independiente formal;23.8;3792.25;744;5;18172.93;0.3993;3;1;;;33.3;33;30;4;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;7;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02182;4/10/2021;cuota fija;NOR;Consolidación de deudas;Digital;Arequipa;Departamento;205632;0;108000;0.5243;36;11.24;0.25;10.99;3535.27;2.0787;28;F;Casado/a;Dependiente privado;2.4;1700.74;727;8;40368.15;1.978;3;0;;;33.3;33;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02183;5/10/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Arequipa;Local Comercial;386528;1;262000;0.6777;120;12.85;0;12.85;3888.8;1.1655;55;F;Casado/a;Independiente formal;11.2;3336.49;745;5;1992.29;0.0498;0;0;30/06/2024;Venta del inmueble;33.3;33;1;1;0;Atraso leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02184;6/10/2021;cuota puente;NOR;Construcción/Remodelación;Digital;Lima Este;Oficina;208591;0;139000;0.6678;72;13.3;0;13.3;2812.36;1.1072;42;M;Conviviente;Independiente formal;3.7;2540;654;6;47434.58;1.5563;3;0;30/06/2024;Herencia / donación;33.3;33;90;13;0.1212;Atraso severo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;84;72;70;56;44;44;33;33;26;17;16;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02185;7/10/2021;cuota mixta;NOR;Libre disponibilidad;Digital;Lima Este;Departamento;219857;1;126000;0.5711;84;11.84;0;11.84;2213.48;0.4709;57;M;Viudo/a;Dependiente público;11.2;4700.37;742;3;27735.64;0.4917;2;1;;;33.2;33;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02186;7/10/2021;cuota fija;RYA;Construcción/Remodelación;Presencial;Lima Moderna;Oficina;496591;1;237000;0.4776;60;11.68;0;11.68;5233.69;0.838;55;M;Soltero/a;Empresario;13.2;6245.8;610;2;127256.69;1.6979;4;1;;;33.2;33;5;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02187;8/10/2021;cuota puente;RYA;Capital de trabajo;Presencial;Lima Moderna;Casa;267922;1;66000;0.2467;48;8.7;0;8.7;1633.03;0.5195;50;M;Conviviente;Dependiente público;1.9;3143.32;700;4;41959.24;1.1124;2;0;;;33.2;33;90;2;0.0606;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02188;9/10/2021;cuota puente;NOR;Construcción/Remodelación;Digital;Lima Norte;Departamento;740107;1;119000;0.1602;48;9.09;0;9.09;2966.41;1.7642;32;M;Conviviente;Independiente formal;9.9;1681.41;706;6;15656.2;0.7759;0;1;;;33.2;33;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02189;9/10/2021;cuota puente;NOR;Consolidación de deudas;Digital;Otras Regiones;Departamento;192080;1;123000;0.6409;72;16.12;0;16.12;2676.23;2.4032;25;M;Conviviente;Independiente formal;14.6;1113.62;555;7;12982.31;0.9715;3;0;30/06/2024;Refinanciamiento externo;33.2;33;10;7;0;Atraso leve;1;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;5;0;10;8;5;0;0;0;0;0;0;0;0;10;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02190;9/10/2021;cuota puente;NOR;Libre disponibilidad;Digital;Piura;Terreno;87740;0;58000;0.6587;36;13.15;0.75;12.4;1937.53;0.2221;48;F;Conviviente;Dependiente privado;7;8722.16;754;3;129715.99;1.2393;2;0;;;33.2;33;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02191;10/10/2021;cuota puente;NOR;Construcción/Remodelación;Digital;Lima Norte;Terreno;124950;1;40000;0.321;24;13.76;0;13.76;1915.98;0.4152;60;M;Casado/a;Dependiente privado;17.4;4614.3;566;5;12676.92;0.2289;2;0;30/09/2023;Cumplimiento de plazo;24;24;30;6;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;30;24;22;13;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02192;10/10/2021;cuota mixta;NOR;Libre disponibilidad;Presencial;Lima Centro;Departamento;212682;1;59000;0.277;24;9.9;0;9.9;2719.83;0.9181;46;F;Divorciado/a;Dependiente privado;6.2;2962.39;661;2;23868.28;0.6714;2;0;5/10/2022;Mejora de liquidez;12;24;1;2;0;Atraso leve;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02193;11/10/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Moderna;Departamento;251838;1;130000;0.5153;48;9.56;0;9.56;3269.73;1.0134;26;M;Casado/a;Independiente formal;23.1;3226.62;719;3;846.91;0.0219;2;0;;;33.1;33;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02194;12/10/2021;cuota mixta;NOR;Construcción/Remodelación;Digital;Callao;Local Comercial;140622;1;99000;0.7054;108;13.28;0;13.28;1575.58;0.0672;55;M;Soltero/a;Empresario;13.4;23454.33;716;1;300702.35;1.0684;0;0;;;33.1;33;10;5;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;2;0;0;0;0;0;0;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02195;14/10/2021;cuota puente;NOR;Consolidación de deudas;Digital;Lima Moderna;Local Comercial;381888;1;260000;0.6805;48;13.47;0;13.47;7035.95;1.293;28;M;Soltero/a;Dependiente público;19.3;5441.65;648;7;79384.54;1.2157;1;0;;;33;33;120;21;0.1818;Deteriorado;0;0;0;0;120;110;106;91;81;71;59;56;52;48;37;34;25;18;18;7;5;3;10;0;0;0;0;0;0;0;0;1;0;0;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02196;14/10/2021;cuota puente;NOR;Consolidación de deudas;Digital;Piura;Departamento;230157;0;61000;0.2649;72;14.51;0.25;14.26;1265.46;0.6037;35;M;Soltero/a;Dependiente público;12.9;2096.09;596;6;35910.15;1.4277;2;0;;;33;33;90;24;0.1515;Atraso severo;0;0;1;0;0;1;0;0;0;60;57;90;82;72;63;63;48;40;25;25;25;24;13;11;9;10;0;0;0;0;10;30;30;18;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02197;14/10/2021;cuota fija;NOR;Consolidación de deudas;Digital;Lima Sur;Departamento;556860;1;201000;0.3618;72;13.23;0;13.23;4059.34;1.1225;41;F;Conviviente;Independiente formal;13.6;3616.45;572;6;50831.26;1.1713;2;0;;;33;33;60;16;0;Atraso moderado;0;0;0;0;0;0;0;0;0;60;59;58;56;56;41;29;29;26;13;3;3;0;1;0;1;10;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
